train/bookstore_video1_51.png,987,845,1038,901,Pedestrian
train/bookstore_video1_51.png,878,1013,920,1058,Biker
train/bookstore_video1_51.png,975,1020,1040,1065,Biker
train/bookstore_video1_51.png,412,1009,436,1070,Pedestrian
train/bookstore_video1_51.png,669,341,714,393,Pedestrian
train/bookstore_video1_51.png,335,613,400,681,Biker
train/bookstore_video1_51.png,349,0,402,44,Biker
train/bookstore_video1_51.png,711,854,754,914,Biker
train/bookstore_video1_51.png,529,1058,568,1076,Biker
train/bookstore_video1_51.png,363,1011,406,1074,Biker
train/bookstore_video1_51.png,1350,818,1416,872,Biker
train/bookstore_video1_51.png,1348,744,1418,793,Pedestrian
train/bookstore_video1_51.png,1019,1029,1078,1074,Biker
train/bookstore_video1_51.png,673,274,718,310,Pedestrian
train/bookstore_video1_51.png,742,305,772,341,Pedestrian
train/bookstore_video1_51.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_51.png,201,764,252,800,Pedestrian
train/bookstore_video1_51.png,357,968,400,1009,Biker
train/bookstore_video1_51.png,1060,548,1113,602,Pedestrian
train/bookstore_video1_51.png,594,926,641,975,Biker
train/bookstore_video1_51.png,1358,827,1412,874,Biker
train/bookstore_video1_76.png,669,1011,716,1067,Biker
train/bookstore_video1_76.png,442,998,475,1065,Pedestrian
train/bookstore_video1_76.png,1382,157,1408,209,Pedestrian
train/bookstore_video1_76.png,963,849,1015,905,Pedestrian
train/bookstore_video1_76.png,878,1016,920,1061,Biker
train/bookstore_video1_76.png,975,1022,1040,1065,Biker
train/bookstore_video1_76.png,412,998,436,1058,Pedestrian
train/bookstore_video1_76.png,675,339,720,391,Pedestrian
train/bookstore_video1_76.png,333,523,398,591,Biker
train/bookstore_video1_76.png,355,0,408,8,Biker
train/bookstore_video1_76.png,675,885,718,946,Biker
train/bookstore_video1_76.png,529,1058,568,1076,Biker
train/bookstore_video1_76.png,363,1011,406,1074,Biker
train/bookstore_video1_76.png,1350,818,1416,872,Biker
train/bookstore_video1_76.png,1348,746,1418,795,Pedestrian
train/bookstore_video1_76.png,1019,1029,1078,1074,Biker
train/bookstore_video1_76.png,673,274,718,310,Pedestrian
train/bookstore_video1_76.png,742,305,772,341,Pedestrian
train/bookstore_video1_76.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_76.png,233,771,284,807,Pedestrian
train/bookstore_video1_76.png,369,851,412,892,Biker
train/bookstore_video1_76.png,1078,523,1131,577,Pedestrian
train/bookstore_video1_76.png,568,896,616,946,Biker
train/bookstore_video1_76.png,1362,833,1416,881,Biker
train/bookstore_video1_101.png,669,1013,716,1067,Biker
train/bookstore_video1_101.png,442,989,475,1056,Pedestrian
train/bookstore_video1_101.png,1384,155,1410,206,Pedestrian
train/bookstore_video1_101.png,940,854,991,910,Pedestrian
train/bookstore_video1_101.png,878,1018,920,1061,Biker
train/bookstore_video1_101.png,975,1022,1040,1067,Biker
train/bookstore_video1_101.png,414,977,438,1038,Pedestrian
train/bookstore_video1_101.png,679,337,724,388,Pedestrian
train/bookstore_video1_101.png,343,451,408,519,Biker
train/bookstore_video1_101.png,355,0,408,8,Biker
train/bookstore_video1_101.png,645,917,689,977,Biker
train/bookstore_video1_101.png,529,1058,568,1076,Biker
train/bookstore_video1_101.png,363,1011,406,1074,Biker
train/bookstore_video1_101.png,1350,818,1416,872,Biker
train/bookstore_video1_101.png,1350,746,1418,795,Pedestrian
train/bookstore_video1_101.png,1019,1027,1078,1074,Biker
train/bookstore_video1_101.png,673,274,718,310,Pedestrian
train/bookstore_video1_101.png,742,305,772,341,Pedestrian
train/bookstore_video1_101.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_101.png,258,782,310,818,Pedestrian
train/bookstore_video1_101.png,383,717,426,757,Biker
train/bookstore_video1_101.png,1096,499,1149,552,Pedestrian
train/bookstore_video1_101.png,549,867,596,917,Biker
train/bookstore_video1_101.png,1366,838,1418,885,Biker
train/bookstore_video1_126.png,669,1013,716,1070,Biker
train/bookstore_video1_126.png,446,966,479,1034,Pedestrian
train/bookstore_video1_126.png,1384,155,1410,206,Pedestrian
train/bookstore_video1_126.png,914,856,965,912,Pedestrian
train/bookstore_video1_126.png,878,1018,920,1063,Biker
train/bookstore_video1_126.png,975,1022,1040,1067,Biker
train/bookstore_video1_126.png,418,948,442,1009,Pedestrian
train/bookstore_video1_126.png,677,332,722,384,Pedestrian
train/bookstore_video1_126.png,341,355,406,422,Biker
train/bookstore_video1_126.png,355,0,408,8,Biker
train/bookstore_video1_126.png,608,941,651,1002,Biker
train/bookstore_video1_126.png,529,1058,568,1076,Biker
train/bookstore_video1_126.png,363,1011,406,1074,Biker
train/bookstore_video1_126.png,1350,818,1416,872,Biker
train/bookstore_video1_126.png,1350,748,1418,798,Pedestrian
train/bookstore_video1_126.png,1019,1027,1078,1074,Biker
train/bookstore_video1_126.png,673,274,718,310,Pedestrian
train/bookstore_video1_126.png,742,305,772,341,Pedestrian
train/bookstore_video1_126.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_126.png,278,802,329,838,Pedestrian
train/bookstore_video1_126.png,383,595,426,636,Biker
train/bookstore_video1_126.png,1119,478,1173,532,Pedestrian
train/bookstore_video1_126.png,537,838,584,887,Biker
train/bookstore_video1_126.png,1321,849,1372,896,Biker
train/bookstore_video1_151.png,667,1013,714,1070,Biker
train/bookstore_video1_151.png,446,941,479,1009,Pedestrian
train/bookstore_video1_151.png,1384,152,1410,204,Pedestrian
train/bookstore_video1_151.png,888,860,940,917,Pedestrian
train/bookstore_video1_151.png,878,1020,920,1063,Biker
train/bookstore_video1_151.png,975,1025,1040,1067,Biker
train/bookstore_video1_151.png,416,923,440,984,Pedestrian
train/bookstore_video1_151.png,675,325,720,377,Pedestrian
train/bookstore_video1_151.png,345,263,410,330,Biker
train/bookstore_video1_151.png,355,0,408,8,Biker
train/bookstore_video1_151.png,568,964,612,1025,Biker
train/bookstore_video1_151.png,529,1058,568,1076,Biker
train/bookstore_video1_151.png,363,1011,406,1074,Biker
train/bookstore_video1_151.png,1360,822,1420,876,Biker
train/bookstore_video1_151.png,1350,748,1418,798,Pedestrian
train/bookstore_video1_151.png,1019,1025,1078,1074,Biker
train/bookstore_video1_151.png,673,274,718,310,Pedestrian
train/bookstore_video1_151.png,742,305,772,341,Pedestrian
train/bookstore_video1_151.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_151.png,296,820,347,856,Pedestrian
train/bookstore_video1_151.png,383,483,426,523,Biker
train/bookstore_video1_151.png,1147,460,1200,514,Pedestrian
train/bookstore_video1_151.png,535,795,582,845,Biker
train/bookstore_video1_151.png,1264,867,1315,914,Biker
train/bookstore_video1_176.png,667,1016,714,1070,Biker
train/bookstore_video1_176.png,440,914,474,982,Pedestrian
train/bookstore_video1_176.png,1384,152,1410,204,Pedestrian
train/bookstore_video1_176.png,863,863,914,919,Pedestrian
train/bookstore_video1_176.png,878,1022,920,1065,Biker
train/bookstore_video1_176.png,975,1025,1040,1070,Biker
train/bookstore_video1_176.png,412,899,436,959,Pedestrian
train/bookstore_video1_176.png,667,319,712,370,Pedestrian
train/bookstore_video1_176.png,341,184,406,251,Biker
train/bookstore_video1_176.png,355,0,408,8,Biker
train/bookstore_video1_176.png,523,993,566,1054,Biker
train/bookstore_video1_176.png,529,1058,568,1076,Biker
train/bookstore_video1_176.png,363,1011,406,1074,Biker
train/bookstore_video1_176.png,1309,851,1372,905,Biker
train/bookstore_video1_176.png,1350,748,1418,798,Pedestrian
train/bookstore_video1_176.png,1019,1025,1078,1074,Biker
train/bookstore_video1_176.png,673,274,718,310,Pedestrian
train/bookstore_video1_176.png,742,305,772,341,Pedestrian
train/bookstore_video1_176.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_176.png,286,849,337,885,Pedestrian
train/bookstore_video1_176.png,379,361,422,402,Biker
train/bookstore_video1_176.png,1159,440,1212,494,Pedestrian
train/bookstore_video1_176.png,535,755,582,804,Biker
train/bookstore_video1_176.png,1188,908,1240,955,Biker
train/bookstore_video1_201.png,667,1016,714,1070,Biker
train/bookstore_video1_201.png,436,881,470,948,Pedestrian
train/bookstore_video1_201.png,1384,150,1410,202,Pedestrian
train/bookstore_video1_201.png,837,865,888,921,Pedestrian
train/bookstore_video1_201.png,878,1025,920,1065,Biker
train/bookstore_video1_201.png,975,1025,1040,1070,Biker
train/bookstore_video1_201.png,410,867,434,928,Pedestrian
train/bookstore_video1_201.png,667,319,712,370,Pedestrian
train/bookstore_video1_201.png,331,105,396,173,Biker
train/bookstore_video1_201.png,355,0,408,8,Biker
train/bookstore_video1_201.png,483,1002,527,1063,Biker
train/bookstore_video1_201.png,529,1058,568,1076,Biker
train/bookstore_video1_201.png,363,1011,406,1074,Biker
train/bookstore_video1_201.png,1236,876,1299,930,Biker
train/bookstore_video1_201.png,1348,764,1416,813,Pedestrian
train/bookstore_video1_201.png,1019,1022,1078,1074,Biker
train/bookstore_video1_201.png,673,274,718,310,Pedestrian
train/bookstore_video1_201.png,742,305,772,341,Pedestrian
train/bookstore_video1_201.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_201.png,276,878,327,914,Pedestrian
train/bookstore_video1_201.png,381,278,424,319,Biker
train/bookstore_video1_201.png,1185,420,1238,474,Pedestrian
train/bookstore_video1_201.png,537,717,584,766,Biker
train/bookstore_video1_201.png,1125,944,1177,991,Biker
train/bookstore_video1_226.png,665,1016,712,1070,Biker
train/bookstore_video1_226.png,436,856,470,923,Pedestrian
train/bookstore_video1_226.png,1384,150,1410,202,Pedestrian
train/bookstore_video1_226.png,813,869,865,926,Pedestrian
train/bookstore_video1_226.png,878,1027,920,1067,Biker
train/bookstore_video1_226.png,975,1027,1040,1070,Biker
train/bookstore_video1_226.png,414,851,438,912,Pedestrian
train/bookstore_video1_226.png,667,319,712,370,Pedestrian
train/bookstore_video1_226.png,327,15,393,83,Biker
train/bookstore_video1_226.png,355,0,408,8,Biker
train/bookstore_video1_226.png,414,1027,458,1076,Biker
train/bookstore_video1_226.png,529,1058,568,1076,Biker
train/bookstore_video1_226.png,357,935,400,998,Biker
train/bookstore_video1_226.png,1165,903,1228,957,Biker
train/bookstore_video1_226.png,1344,793,1412,842,Pedestrian
train/bookstore_video1_226.png,1019,1022,1078,1074,Biker
train/bookstore_video1_226.png,673,274,718,310,Pedestrian
train/bookstore_video1_226.png,742,305,772,341,Pedestrian
train/bookstore_video1_226.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_226.png,266,896,317,932,Pedestrian
train/bookstore_video1_226.png,379,98,422,139,Biker
train/bookstore_video1_226.png,1202,402,1256,456,Pedestrian
train/bookstore_video1_226.png,535,674,582,723,Biker
train/bookstore_video1_226.png,1052,971,1104,1018,Biker
train/bookstore_video1_251.png,665,1018,712,1072,Biker
train/bookstore_video1_251.png,436,842,470,910,Pedestrian
train/bookstore_video1_251.png,1382,150,1408,202,Pedestrian
train/bookstore_video1_251.png,788,869,839,926,Pedestrian
train/bookstore_video1_251.png,878,1027,920,1067,Biker
train/bookstore_video1_251.png,975,1027,1040,1070,Biker
train/bookstore_video1_251.png,418,831,442,892,Pedestrian
train/bookstore_video1_251.png,667,321,712,373,Pedestrian
train/bookstore_video1_251.png,331,0,396,42,Biker
train/bookstore_video1_251.png,355,0,408,8,Biker
train/bookstore_video1_251.png,387,1054,430,1076,Biker
train/bookstore_video1_251.png,529,1058,568,1076,Biker
train/bookstore_video1_251.png,351,840,395,903,Biker
train/bookstore_video1_251.png,1111,941,1175,995,Biker
train/bookstore_video1_251.png,1335,822,1402,872,Pedestrian
train/bookstore_video1_251.png,1019,1020,1078,1074,Biker
train/bookstore_video1_251.png,673,274,718,310,Pedestrian
train/bookstore_video1_251.png,742,305,772,341,Pedestrian
train/bookstore_video1_251.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_251.png,254,910,306,946,Pedestrian
train/bookstore_video1_251.png,379,6,422,38,Biker
train/bookstore_video1_251.png,1222,377,1275,431,Pedestrian
train/bookstore_video1_251.png,527,624,574,674,Biker
train/bookstore_video1_251.png,981,984,1032,1031,Biker
train/bookstore_video1_276.png,665,1018,712,1072,Biker
train/bookstore_video1_276.png,436,804,470,872,Pedestrian
train/bookstore_video1_276.png,1382,150,1408,202,Pedestrian
train/bookstore_video1_276.png,764,869,815,926,Pedestrian
train/bookstore_video1_276.png,878,1029,920,1067,Biker
train/bookstore_video1_276.png,975,1027,1040,1072,Biker
train/bookstore_video1_276.png,420,798,444,858,Pedestrian
train/bookstore_video1_276.png,667,325,712,377,Pedestrian
train/bookstore_video1_276.png,331,49,396,94,Biker
train/bookstore_video1_276.png,355,0,408,8,Biker
train/bookstore_video1_276.png,404,1043,448,1067,Biker
train/bookstore_video1_276.png,529,1058,568,1076,Biker
train/bookstore_video1_276.png,351,721,395,784,Biker
train/bookstore_video1_276.png,1042,975,1106,1029,Biker
train/bookstore_video1_276.png,1321,854,1388,903,Pedestrian
train/bookstore_video1_276.png,1019,1020,1078,1074,Biker
train/bookstore_video1_276.png,673,274,718,310,Pedestrian
train/bookstore_video1_276.png,742,305,772,341,Pedestrian
train/bookstore_video1_276.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_276.png,246,921,298,957,Pedestrian
train/bookstore_video1_276.png,379,6,422,35,Biker
train/bookstore_video1_276.png,1246,348,1299,402,Pedestrian
train/bookstore_video1_276.png,515,577,562,627,Biker
train/bookstore_video1_276.png,904,986,955,1034,Biker
train/bookstore_video1_301.png,663,1018,711,1072,Biker
train/bookstore_video1_301.png,436,766,470,833,Pedestrian
train/bookstore_video1_301.png,1380,150,1406,202,Pedestrian
train/bookstore_video1_301.png,738,869,790,926,Pedestrian
train/bookstore_video1_301.png,878,1031,920,1070,Biker
train/bookstore_video1_301.png,975,1029,1040,1072,Biker
train/bookstore_video1_301.png,410,771,434,831,Pedestrian
train/bookstore_video1_301.png,667,328,712,379,Pedestrian
train/bookstore_video1_301.png,331,96,396,143,Biker
train/bookstore_video1_301.png,355,0,408,8,Biker
train/bookstore_video1_301.png,432,1025,475,1054,Biker
train/bookstore_video1_301.png,529,1058,568,1076,Biker
train/bookstore_video1_301.png,353,615,396,678,Biker
train/bookstore_video1_301.png,948,984,1011,1038,Biker
train/bookstore_video1_301.png,1309,878,1376,928,Pedestrian
train/bookstore_video1_301.png,1019,1018,1078,1074,Biker
train/bookstore_video1_301.png,673,274,718,310,Pedestrian
train/bookstore_video1_301.png,742,305,772,341,Pedestrian
train/bookstore_video1_301.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_301.png,240,935,292,971,Pedestrian
train/bookstore_video1_301.png,379,80,422,112,Biker
train/bookstore_video1_301.png,1267,325,1321,379,Pedestrian
train/bookstore_video1_301.png,509,514,556,564,Biker
train/bookstore_video1_301.png,825,984,876,1031,Biker
train/bookstore_video1_326.png,663,1018,711,1072,Biker
train/bookstore_video1_326.png,436,741,470,809,Pedestrian
train/bookstore_video1_326.png,1380,150,1406,202,Pedestrian
train/bookstore_video1_326.png,714,872,766,928,Pedestrian
train/bookstore_video1_326.png,878,1034,920,1070,Biker
train/bookstore_video1_326.png,975,1029,1040,1072,Biker
train/bookstore_video1_326.png,410,753,436,813,Pedestrian
train/bookstore_video1_326.png,669,330,714,382,Pedestrian
train/bookstore_video1_326.png,331,146,396,193,Biker
train/bookstore_video1_326.png,355,0,408,8,Biker
train/bookstore_video1_326.png,460,1007,503,1038,Biker
train/bookstore_video1_326.png,529,1058,568,1076,Biker
train/bookstore_video1_326.png,355,496,398,559,Biker
train/bookstore_video1_326.png,878,982,942,1036,Biker
train/bookstore_video1_326.png,1301,899,1368,948,Pedestrian
train/bookstore_video1_326.png,1019,1018,1078,1074,Biker
train/bookstore_video1_326.png,673,274,718,310,Pedestrian
train/bookstore_video1_326.png,742,305,772,341,Pedestrian
train/bookstore_video1_326.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_326.png,238,926,290,962,Pedestrian
train/bookstore_video1_326.png,379,155,422,186,Biker
train/bookstore_video1_326.png,1299,312,1352,366,Pedestrian
train/bookstore_video1_326.png,527,485,570,532,Biker
train/bookstore_video1_326.png,764,993,815,1040,Biker
train/bookstore_video1_351.png,661,1020,709,1072,Biker
train/bookstore_video1_351.png,432,719,466,786,Pedestrian
train/bookstore_video1_351.png,1378,150,1404,202,Pedestrian
train/bookstore_video1_351.png,689,872,740,928,Pedestrian
train/bookstore_video1_351.png,878,1034,920,1072,Biker
train/bookstore_video1_351.png,975,1029,1040,1072,Biker
train/bookstore_video1_351.png,408,721,436,780,Pedestrian
train/bookstore_video1_351.png,669,332,714,384,Pedestrian
train/bookstore_video1_351.png,331,193,396,245,Biker
train/bookstore_video1_351.png,355,0,408,8,Biker
train/bookstore_video1_351.png,489,991,533,1025,Biker
train/bookstore_video1_351.png,529,1058,568,1076,Biker
train/bookstore_video1_351.png,355,377,398,440,Biker
train/bookstore_video1_351.png,805,980,869,1034,Biker
train/bookstore_video1_351.png,1299,937,1366,986,Pedestrian
train/bookstore_video1_351.png,1078,995,1137,1052,Biker
train/bookstore_video1_351.png,673,274,718,310,Pedestrian
train/bookstore_video1_351.png,742,305,772,341,Pedestrian
train/bookstore_video1_351.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_351.png,240,908,292,944,Pedestrian
train/bookstore_video1_351.png,379,227,422,260,Biker
train/bookstore_video1_351.png,1327,294,1380,348,Pedestrian
train/bookstore_video1_351.png,568,463,612,510,Biker
train/bookstore_video1_351.png,689,989,740,1036,Biker
train/bookstore_video1_376.png,661,1020,709,1074,Biker
train/bookstore_video1_376.png,430,694,464,762,Pedestrian
train/bookstore_video1_376.png,1378,150,1404,202,Pedestrian
train/bookstore_video1_376.png,665,872,716,928,Pedestrian
train/bookstore_video1_376.png,878,1036,920,1072,Biker
train/bookstore_video1_376.png,975,1031,1040,1074,Biker
train/bookstore_video1_376.png,406,690,434,748,Pedestrian
train/bookstore_video1_376.png,669,334,714,386,Pedestrian
train/bookstore_video1_376.png,331,242,396,294,Biker
train/bookstore_video1_376.png,355,0,408,8,Biker
train/bookstore_video1_376.png,517,973,560,1011,Biker
train/bookstore_video1_376.png,529,1058,568,1076,Biker
train/bookstore_video1_376.png,351,254,395,316,Biker
train/bookstore_video1_376.png,732,980,795,1034,Biker
train/bookstore_video1_376.png,1283,964,1350,1013,Pedestrian
train/bookstore_video1_376.png,1188,955,1248,1011,Biker
train/bookstore_video1_376.png,673,274,718,310,Pedestrian
train/bookstore_video1_376.png,742,305,772,341,Pedestrian
train/bookstore_video1_376.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_376.png,240,890,292,926,Pedestrian
train/bookstore_video1_376.png,381,301,424,334,Biker
train/bookstore_video1_376.png,1344,274,1398,328,Pedestrian
train/bookstore_video1_376.png,618,447,661,494,Biker
train/bookstore_video1_376.png,632,991,683,1038,Biker
train/bookstore_video1_401.png,661,1020,709,1074,Biker
train/bookstore_video1_401.png,430,669,464,737,Pedestrian
train/bookstore_video1_401.png,1376,150,1402,202,Pedestrian
train/bookstore_video1_401.png,637,874,689,930,Pedestrian
train/bookstore_video1_401.png,878,1038,920,1074,Biker
train/bookstore_video1_401.png,975,1031,1040,1074,Biker
train/bookstore_video1_401.png,406,676,434,735,Pedestrian
train/bookstore_video1_401.png,669,337,714,388,Pedestrian
train/bookstore_video1_401.png,331,289,396,343,Biker
train/bookstore_video1_401.png,355,0,408,8,Biker
train/bookstore_video1_401.png,547,955,590,998,Biker
train/bookstore_video1_401.png,529,1058,568,1076,Biker
train/bookstore_video1_401.png,343,128,387,191,Biker
train/bookstore_video1_401.png,673,984,736,1038,Biker
train/bookstore_video1_401.png,1273,993,1341,1043,Pedestrian
train/bookstore_video1_401.png,1313,914,1372,971,Biker
train/bookstore_video1_401.png,673,274,718,310,Pedestrian
train/bookstore_video1_401.png,742,305,772,341,Pedestrian
train/bookstore_video1_401.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_401.png,242,869,294,905,Pedestrian
train/bookstore_video1_401.png,381,375,424,409,Biker
train/bookstore_video1_401.png,1376,263,1420,316,Pedestrian
train/bookstore_video1_401.png,657,433,701,481,Biker
train/bookstore_video1_401.png,570,1002,622,1047,Biker
train/bookstore_video1_426.png,659,1022,707,1074,Biker
train/bookstore_video1_426.png,428,647,462,714,Pedestrian
train/bookstore_video1_426.png,1376,150,1402,202,Pedestrian
train/bookstore_video1_426.png,610,878,661,935,Pedestrian
train/bookstore_video1_426.png,878,1040,920,1074,Biker
train/bookstore_video1_426.png,975,1031,1040,1074,Biker
train/bookstore_video1_426.png,402,647,430,705,Pedestrian
train/bookstore_video1_426.png,667,339,712,391,Pedestrian
train/bookstore_video1_426.png,331,337,396,395,Biker
train/bookstore_video1_426.png,355,0,408,8,Biker
train/bookstore_video1_426.png,574,939,618,984,Biker
train/bookstore_video1_426.png,529,1058,568,1076,Biker
train/bookstore_video1_426.png,339,20,383,74,Biker
train/bookstore_video1_426.png,618,989,681,1043,Biker
train/bookstore_video1_426.png,1258,1025,1325,1074,Pedestrian
train/bookstore_video1_426.png,1388,914,1420,971,Biker
train/bookstore_video1_426.png,673,274,718,310,Pedestrian
train/bookstore_video1_426.png,742,305,772,341,Pedestrian
train/bookstore_video1_426.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_426.png,244,851,296,887,Pedestrian
train/bookstore_video1_426.png,381,447,424,483,Biker
train/bookstore_video1_426.png,1386,236,1420,289,Pedestrian
train/bookstore_video1_426.png,685,418,728,465,Biker
train/bookstore_video1_426.png,499,1029,551,1070,Biker
train/bookstore_video1_451.png,659,1022,707,1074,Biker
train/bookstore_video1_451.png,430,620,464,687,Pedestrian
train/bookstore_video1_451.png,1374,150,1400,202,Pedestrian
train/bookstore_video1_451.png,582,881,633,937,Pedestrian
train/bookstore_video1_451.png,878,1043,920,1076,Biker
train/bookstore_video1_451.png,1009,1034,1074,1076,Biker
train/bookstore_video1_451.png,400,627,428,685,Pedestrian
train/bookstore_video1_451.png,659,339,705,391,Pedestrian
train/bookstore_video1_451.png,331,386,396,445,Biker
train/bookstore_video1_451.png,355,0,408,8,Biker
train/bookstore_video1_451.png,602,921,645,971,Biker
train/bookstore_video1_451.png,529,1058,568,1076,Biker
train/bookstore_video1_451.png,339,0,383,38,Biker
train/bookstore_video1_451.png,556,1000,620,1054,Biker
train/bookstore_video1_451.png,1256,1047,1323,1076,Pedestrian
train/bookstore_video1_451.png,1388,914,1420,971,Biker
train/bookstore_video1_451.png,673,274,718,310,Pedestrian
train/bookstore_video1_451.png,742,305,772,341,Pedestrian
train/bookstore_video1_451.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_451.png,244,833,296,869,Pedestrian
train/bookstore_video1_451.png,383,521,426,557,Biker
train/bookstore_video1_451.png,1346,271,1382,325,Pedestrian
train/bookstore_video1_451.png,711,402,754,449,Biker
train/bookstore_video1_451.png,470,1047,521,1076,Biker
train/bookstore_video1_476.png,659,1022,707,1074,Biker
train/bookstore_video1_476.png,432,593,466,660,Pedestrian
train/bookstore_video1_476.png,1374,150,1400,202,Pedestrian
train/bookstore_video1_476.png,554,885,606,941,Pedestrian
train/bookstore_video1_476.png,963,1038,1005,1072,Biker
train/bookstore_video1_476.png,1094,1027,1159,1070,Biker
train/bookstore_video1_476.png,404,604,432,663,Pedestrian
train/bookstore_video1_476.png,653,339,699,391,Pedestrian
train/bookstore_video1_476.png,331,433,396,494,Biker
train/bookstore_video1_476.png,355,0,408,8,Biker
train/bookstore_video1_476.png,632,903,675,957,Biker
train/bookstore_video1_476.png,529,1058,568,1076,Biker
train/bookstore_video1_476.png,339,0,383,38,Biker
train/bookstore_video1_476.png,475,1022,539,1074,Biker
train/bookstore_video1_476.png,1256,1047,1323,1076,Pedestrian
train/bookstore_video1_476.png,1388,914,1420,971,Biker
train/bookstore_video1_476.png,673,274,718,310,Pedestrian
train/bookstore_video1_476.png,742,305,772,341,Pedestrian
train/bookstore_video1_476.png,1376,301,1420,348,Pedestrian
train/bookstore_video1_476.png,246,815,298,851,Pedestrian
train/bookstore_video1_476.png,383,595,426,633,Biker
train/bookstore_video1_476.png,1256,359,1297,413,Pedestrian
train/bookstore_video1_476.png,709,395,752,442,Biker
train/bookstore_video1_476.png,470,1047,521,1076,Biker
train/bookstore_video1_501.png,1368,856,1416,923,Biker
train/bookstore_video1_501.png,701,1025,748,1076,Biker
train/bookstore_video1_501.png,432,566,466,633,Pedestrian
train/bookstore_video1_501.png,724,370,764,422,Pedestrian
train/bookstore_video1_501.png,1372,150,1400,202,Pedestrian
train/bookstore_video1_501.png,537,930,564,953,Pedestrian
train/bookstore_video1_501.png,527,890,578,946,Pedestrian
train/bookstore_video1_501.png,1331,869,1386,917,Biker
train/bookstore_video1_501.png,1046,1031,1088,1065,Biker
train/bookstore_video1_501.png,1183,998,1248,1040,Biker
